3590,63,21-06-2023 17:54,1,0.5,OK,OK,0.26,OK,OK,25.15,-0.02,,,6.01,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,64,21-06-2023 17:55,1,0.64,OK,OK,0.37,OK,OK,25.17,0.03,,,6.02,0.4,OK,OK,OK,OK,OK,,,,,,,,,1
3590,65,21-06-2023 17:55,1,0.54,OK,OK,0.23,OK,OK,25.07,0,,,6.02,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,66,21-06-2023 17:55,1,0.61,OK,OK,0.32,OK,OK,25.17,0.03,,,6.13,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,67,21-06-2023 17:56,1,0.48,OK,OK,0.25,OK,OK,25.15,-0.05,,,6.02,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,68,21-06-2023 17:56,1,0.61,OK,OK,0.31,OK,OK,25.29,0,,,6.04,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,69,21-06-2023 17:57,1,0.6,OK,OK,0.33,OK,OK,25.19,-0.05,,,6.03,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,70,21-06-2023 17:57,1,0.81,OK,OK,0.3,OK,OK,25.17,0.03,,,6.02,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,71,21-06-2023 17:57,1,0.63,OK,OK,0.34,OK,OK,25.1,-0.05,,,6.06,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,72,21-06-2023 17:58,1,0.67,OK,OK,0.3,OK,OK,25.17,0,,,6,0.27,OK,OK,OK,OK,OK,,,,,,,,,1
3590,73,21-06-2023 17:58,1,0.64,OK,OK,0.33,OK,OK,25.07,-0.05,,,6.04,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,74,21-06-2023 17:59,1,0.68,OK,OK,0.3,OK,OK,25.13,0.03,,,6.04,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,75,21-06-2023 17:59,1,0.53,OK,OK,0.26,OK,OK,25.12,-0.03,,,6.01,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,76,21-06-2023 17:59,1,0.62,OK,OK,0.3,OK,OK,25.13,0.03,,,6.01,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,77,21-06-2023 18:00,1,0.56,OK,OK,0.22,OK,OK,25.03,0,,,6.04,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,78,21-06-2023 18:00,1,0.63,OK,OK,0.27,OK,OK,25.15,0.03,,,6.03,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,79,21-06-2023 18:01,1,0.6,OK,OK,0.27,OK,OK,25.12,-0.02,,,6.01,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,80,21-06-2023 18:01,1,0.62,OK,OK,0.32,OK,OK,25.17,0.05,,,6,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,81,21-06-2023 18:02,1,0.67,OK,OK,0.38,OK,OK,25.05,-0.05,,,6.02,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,82,21-06-2023 18:02,1,0.66,OK,OK,0.34,OK,OK,25.2,0,,,6.02,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,83,21-06-2023 18:02,1,0.64,OK,OK,0.28,OK,OK,25.07,-0.03,,,6.01,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,84,21-06-2023 18:03,1,0.76,OK,OK,0.33,OK,OK,25.15,0,,,6,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,85,21-06-2023 18:03,1,0.54,OK,OK,0.25,OK,OK,25.03,0,,,6.04,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,86,21-06-2023 18:04,1,0.71,OK,OK,0.34,OK,OK,25.1,0.03,,,6.03,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,87,21-06-2023 18:04,1,0.54,OK,OK,0.22,OK,OK,24.98,-0.03,,,6,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,88,21-06-2023 18:05,1,0.6,OK,OK,0.26,OK,OK,25.15,0.03,,,6.01,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,89,21-06-2023 18:05,1,0.5,OK,OK,0.32,OK,OK,25.07,-0.05,,,6.02,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
